"snail_ID","Axis1","Axis2","ecotype.x","sex_dissection","DistAlongPath","ecotype.y","group","cluster"
"ANG545",-11.190144749294,-2.46192576450118,"Wave","female",130.0720804,"Wave","W_F","2"
"ANG546",42.3479547665279,-1.15179132205626,"Wave","female",130.2386212,"Wave","W_F","3"
"ANG548",42.3101961652204,24.4439023095074,"Wave","female",130.3767606,"Wave","W_F","3"
"ANG554",35.9263886151428,-34.0155399007079,"Wave","female",133.3994317,"Wave","W_F","3"
"ANG555",33.9073118283398,-7.76686113410374,"Wave","female",134.571403,"Wave","W_F","3"
"ANG558",33.9202725328554,-21.1710471485708,"Wave","female",135.6330355,"Wave","W_F","3"
"ANG563",29.1717511015016,-1.38664426859969,"Wave","female",138.9684624,"Wave","W_F","3"
"ANG564",41.8987069847398,30.7337149398942,"Wave","female",139.9074511,"Wave","W_F","3"
"ANG566",29.7735698880345,-15.9615035038659,"Wave","female",141.0990103,"Wave","W_F","3"
"ANG574",35.1578619165508,-8.38557057416451,"Wave","female",144.6201782,"Wave","W_F","3"
"ANG575",36.7125879789377,12.8903839436363,"Wave","female",146.1183569,"Wave","W_F","3"
"ANG577",41.5589346186189,-0.622667000991213,"Wave","female",146.0608021,"Wave","W_F","3"
"ANG590",43.9980828423199,-5.76851496005481,NA,"female",NA,NA,NA,"3"
"ANG591",40.855497194172,1.38749439839202,"Wave","female",151.6638803,"Wave","W_F","3"
"ANG595",43.5436566908823,-15.3581116417634,"Wave","female",152.7672364,"Wave","W_F","3"
