"snail_ID","Axis1","Axis2","ecotype.x","sex_dissection","DistAlongPath","ecotype.y","group","cluster"
"ANG560",27.0275178638111,27.0085483426999,"Wave","male",136.4467774,"Wave","W_M","1"
"ANG565",27.2237168893423,28.8696089128944,"Wave","male",140.6601641,"Wave","W_M","1"
"ANG567",25.767892077302,24.7179907905003,"Wave","male",142.1090505,"Wave","W_M","1"
"ANG570",26.4500762856591,36.4666772703093,"Wave","male",143.0349889,"Wave","W_M","1"
"ANG581",26.6334393267957,36.0347785306268,"Wave","male",150.8686968,"Wave","W_M","1"
"ANG582",28.2619728188191,27.789036100251,"Wave","male",152.2078875,"Wave","W_M","1"
"ANG585",26.3138015471795,26.1190610248763,"Wave","male",152.647239,"Wave","W_M","1"
"ANG589",-26.9216516443362,10.9283512679849,"Wave","male",151.8636169,"Wave","W_M","2"
"ANG592",27.4235421747817,37.0175955228514,"Wave","male",152.039132,"Wave","W_M","1"
"ANG593",27.1528810821732,29.9578561334423,"Wave","male",152.1009048,"Wave","W_M","1"
